,url,title,spotify_id,release_year
https://open.spotify.com/track/4q9omxHX6eCwnrHG5pWYnL,Taylor - 2022,4q9omxHX6eCwnrHG5pWYnL,2022-08-19
https://open.spotify.com/track/5fQllnHCmwjhmhnpFAcknW,High sein,5fQllnHCmwjhmhnpFAcknW,2022-09-23
https://open.spotify.com/track/5EhR2C3Vl2QDnuFEHDisX3,Goethe - Harris & Ford Edit,5EhR2C3Vl2QDnuFEHDisX3,2022-10-21
https://open.spotify.com/track/6b8naAjQI2JZuVZfiozn7Q,Kopfweh (feat. DJ Balineiro),6b8naAjQI2JZuVZfiozn7Q,2022-06-17
https://open.spotify.com/track/3rJOFcVtvU6ggQwm1sO9Q4,Another Night,3rJOFcVtvU6ggQwm1sO9Q4,2022-09-16
https://open.spotify.com/track/6qkGYZyzSy5JJn345Vyhur,Sunglasses,6qkGYZyzSy5JJn345Vyhur,2022-08-26
https://open.spotify.com/track/0kfojaryK4CqTymwftCyXf,"Beate, die Harte",0kfojaryK4CqTymwftCyXf,2018-04-13
https://open.spotify.com/track/5fpdBBvASqpbWluJPNGlBh,Inselverbot,5fpdBBvASqpbWluJPNGlBh,2018-04-06
https://open.spotify.com/track/7fVOlzJI3TUUcPDX5hBzh3,I Love Malle,7fVOlzJI3TUUcPDX5hBzh3,2018-04-13
https://open.spotify.com/track/2TBimpeTwsFPzpSRuUHw18,Johnny Däpp (Ich will Mallorca zurück),2TBimpeTwsFPzpSRuUHw18,2016-06-10
https://open.spotify.com/track/1RcWWgnw5fVm3wcNq11zBu,Mama Laudaaa,1RcWWgnw5fVm3wcNq11zBu,2018-02-07
https://open.spotify.com/track/1pMsWnQCaLQvL3O0vaMp5H,Helikopter 117 (Mach' den Hub Hub Hub),1pMsWnQCaLQvL3O0vaMp5H,2017-12-08
https://open.spotify.com/track/3UnPZcN5QljL2Ww1Kp0q8c,Geh mal Bier hol'n - GmBh,3UnPZcN5QljL2Ww1Kp0q8c,2014-01-01
https://open.spotify.com/track/1ORfyWYhDPxCAIZ9Ce78A3,"Saufen morgens, mittags, abends",1ORfyWYhDPxCAIZ9Ce78A3,2017-03-23
https://open.spotify.com/track/2ntbKpXwyMQ7FkrCoaV0cj,Je mehr ich trinke,2ntbKpXwyMQ7FkrCoaV0cj,2016-05-20
https://open.spotify.com/track/1zkvZRUwFbgcQs1u161sUm,Reiß die Hütte ab!,1zkvZRUwFbgcQs1u161sUm,2008-01-01
https://open.spotify.com/track/0draBKufTTX0adsDSV3Djd,M.i.a. Meine Gang,0draBKufTTX0adsDSV3Djd,2017-06-16
https://open.spotify.com/track/5hYX6g2zGHFBwQGkpIWa1y,Wir sind die Kinder vom Süderhof - Remastered 2016,5hYX6g2zGHFBwQGkpIWa1y,2016-05-06
https://open.spotify.com/track/3kVleL34kmR8ZpuaH4I2uk,Schatzi schenk mir ein Foto - Remastered 2016,3kVleL34kmR8ZpuaH4I2uk,2012-01-01
https://open.spotify.com/track/60JkFHEQZTjsZU2UYBZXks,Die Nummer 1 der Welt sind wir,60JkFHEQZTjsZU2UYBZXks,2014-07-23
https://open.spotify.com/track/5l1ReQ4S8mfTQp1nCUO5vT,Wir versaufen unser Geld,5l1ReQ4S8mfTQp1nCUO5vT,2015-05-01
https://open.spotify.com/track/2niqpLYquUJqBGYotEAYyQ,Oh wie ist das schön - Single Version,2niqpLYquUJqBGYotEAYyQ,2008-01-01
https://open.spotify.com/track/6PEA2qVZLzuAxNL3A5SUNQ,Steigt denn der Alkoholpegel noch?,6PEA2qVZLzuAxNL3A5SUNQ,2009-12-28
https://open.spotify.com/track/0dDvEjTmTa1n2X7shN3gE0,Aua im Kopf (Morgen sind wir schlauer...),0dDvEjTmTa1n2X7shN3gE0,2016-05-06
https://open.spotify.com/track/0XQbZT3GZ2V6QBa5S79OaC,Zehn Nackte Friseusen 2003,0XQbZT3GZ2V6QBa5S79OaC,2008-01-01
https://open.spotify.com/track/3E4Sl55jfbru7BmCfh8pcu,Scheiss drauf! (Mallorca ist nur einmal im Jahr),3E4Sl55jfbru7BmCfh8pcu,2013-07-01
https://open.spotify.com/track/1EfpJw8hevfVElKDXdhReR,Wir sind der Bierkönig,1EfpJw8hevfVElKDXdhReR,2016-04-06
https://open.spotify.com/track/3NXZKCnMY9I4neCpaHF906,Ich verkaufe meinen Körper,3NXZKCnMY9I4neCpaHF906,2017-04-13
https://open.spotify.com/track/7GDd5maZp10kjA82B9QICj,Finger weg von Sachen ohne Alkohol,7GDd5maZp10kjA82B9QICj,2016-06-24
https://open.spotify.com/track/6yeRR2fO92gx2agPtIufob,Glück auf (Wir müssen aufhören weniger zu trinken),6yeRR2fO92gx2agPtIufob,2014-08-08
https://open.spotify.com/track/4DESqVp3UlkTq6k9No2sUa,Westerland,4DESqVp3UlkTq6k9No2sUa,2011-07-15
https://open.spotify.com/track/3Y7KSIZPu9YhYjgl5ACTPd,Mich hat ein Engel geküsst,3Y7KSIZPu9YhYjgl5ACTPd,2017-01-06
https://open.spotify.com/track/1JEMzSHdmaHKB9einWpFGD,Der Bass muss fi****,1JEMzSHdmaHKB9einWpFGD,2017-06-16
https://open.spotify.com/track/4HqlbB0BuahK05r6P2KcwP,Radler ist kein Alkohol,4HqlbB0BuahK05r6P2KcwP,2015-05-22
https://open.spotify.com/track/0YgbtjW9rJqOueIRewGCqo,So geil auf Malle,0YgbtjW9rJqOueIRewGCqo,2018-09-14
https://open.spotify.com/track/7yT3OUWFGeMEA1OWA8J9JM,Du kannst mir die Nudel putzen,7yT3OUWFGeMEA1OWA8J9JM,2018-09-14
https://open.spotify.com/track/1u5fXUZ7ZTvqwVT2ldwpCn,"6,2 Promille",1u5fXUZ7ZTvqwVT2ldwpCn,2018-09-14
https://open.spotify.com/track/2v7oC907iXvtxzgIFUwy5F,Wir sind Weltmeister (Im Saufen),2v7oC907iXvtxzgIFUwy5F,2018-09-14
https://open.spotify.com/track/5qCBL7dehXz6r8LoUSijLJ,20 Zentimeter,5qCBL7dehXz6r8LoUSijLJ,2018-09-14
https://open.spotify.com/track/58xhLUPFlej9C0ODYn2XHA,Trink mal was (Die Leute gucken schon),58xhLUPFlej9C0ODYn2XHA,2018-09-14
https://open.spotify.com/track/5tdr4vEs6KiUinke4cvLv7,Wir schwören Mallorca die Treue,5tdr4vEs6KiUinke4cvLv7,2018-09-14
https://open.spotify.com/track/6x4O8qZ9s81vvrKC9DnOvK,Für immer blau,6x4O8qZ9s81vvrKC9DnOvK,2018-09-14
https://open.spotify.com/track/3aWqrI286DH7JxPsp8HSOs,Wodka mit irgendwas,3aWqrI286DH7JxPsp8HSOs,2017-07-21
https://open.spotify.com/track/0NjLgGCwHAE0KhVTALxdCb,Die Nacht von Freitag auf Montag,0NjLgGCwHAE0KhVTALxdCb,2017-07-21
https://open.spotify.com/track/3CAkEKSuSGq18ioSbi04C3,Amsterdam - Single Version,3CAkEKSuSGq18ioSbi04C3,2011-11-09
https://open.spotify.com/track/1xBqk0cath1OTSDJDHzzzA,Oh Baby - Originaltitel: Heaven Is a Place On Earth,1xBqk0cath1OTSDJDHzzzA,2013-05-10
https://open.spotify.com/track/47dgzA67J7qeIctZGAdh2W,Ü30 - Radio Version,47dgzA67J7qeIctZGAdh2W,2006-12-26
https://open.spotify.com/track/5hVaFt8ia6ozzIoQLA8Aih,Blau wie das Meer,5hVaFt8ia6ozzIoQLA8Aih,2014-09-05
https://open.spotify.com/track/2eAdzxFThLU7R3ZKkKoCUh,Willst du mit mir gehn - Video Edit,2eAdzxFThLU7R3ZKkKoCUh,2017-06-16
https://open.spotify.com/track/1MxeyuLwAP2Jj30Q2Zh8wr,Die Krankenschwester,1MxeyuLwAP2Jj30Q2Zh8wr,2016-10-21
https://open.spotify.com/track/1X0XcqGaofdhLpIY6ljXKP,Lotusblume,1X0XcqGaofdhLpIY6ljXKP,2011-07-15
https://open.spotify.com/track/73AJmPmLqXTjpNVjY1utRu,Ihr Trinkerlein kommet (Alle Jahre wieder) - Apres Ski Mix,73AJmPmLqXTjpNVjY1utRu,2015-05-08
https://open.spotify.com/track/5noKEq65wHMJXJ28aqfk9A,Dorfkind - Mallorcastyle Mix,5noKEq65wHMJXJ28aqfk9A,2017-11-24
https://open.spotify.com/track/6Q7rd6bp8z8KBcnMoPM51N,Endlich wieder Malle - Original Mix,6Q7rd6bp8z8KBcnMoPM51N,2017-11-24
https://open.spotify.com/track/4puMtZzXGNWAT6SRoywSWm,Die schönste Frau der Welt,4puMtZzXGNWAT6SRoywSWm,2015-06-19
https://open.spotify.com/track/0h1sVP9YeZJdTeNFoozhle,Mallorca (Da bin ich daheim),0h1sVP9YeZJdTeNFoozhle,2015-04-24
https://open.spotify.com/track/4vk2GKcemR6avfXiYPZGGp,Kenn Nicht Deinen Namen - Scheißegal (Besoffen) - Single Version,4vk2GKcemR6avfXiYPZGGp,2009-01-01
https://open.spotify.com/track/5p72jZxWouRGRrNJawy2d3,Cordula Grün (Ich hab' Dich tanzen gesehen),5p72jZxWouRGRrNJawy2d3,2019-03-01
https://open.spotify.com/track/46FrhJAuM2n3NGHc93Pn38,Wir sind die Geilsten,46FrhJAuM2n3NGHc93Pn38,2016-06-17
https://open.spotify.com/track/6nlNkgx38Pt0CkiDLvU27d,Nur noch Schuhe an - Party-Version 2013,6nlNkgx38Pt0CkiDLvU27d,2013-01-01
https://open.spotify.com/track/19p2sPgSkXSU8QW1D3BFEv,Party Mix I,19p2sPgSkXSU8QW1D3BFEv,2019-04-06
https://open.spotify.com/track/5uHWBQddf04yWAYJkDmoNo,Wir sind wir (Mallorcastyle),5uHWBQddf04yWAYJkDmoNo,2019-02-08
https://open.spotify.com/track/0l3vdIQRC5YVOb5XiCCZgt,Jeder muss an etwas glauben,0l3vdIQRC5YVOb5XiCCZgt,2019-04-26
https://open.spotify.com/track/5JkPQxgIvW1PKr5Qw5a54U,Voll zu sein bedarf es wenig,5JkPQxgIvW1PKr5Qw5a54U,2019-05-03
https://open.spotify.com/track/3IsASNnv8A9dS7GoZy1LY9,Saufi saufi,3IsASNnv8A9dS7GoZy1LY9,2019-04-18
https://open.spotify.com/track/5SGTLn2i6nWYQCLcggKijs,Henri Henrisson,5SGTLn2i6nWYQCLcggKijs,2019-04-05
https://open.spotify.com/track/2QcnNXsIFaeG261g5k3AVf,Ich liebe Dich (Obwohl Du....),2QcnNXsIFaeG261g5k3AVf,2017-12-01
https://open.spotify.com/track/5jB7If6pecb89mFSeWyeQu,Alt wie ein Baum - Party Remix,5jB7If6pecb89mFSeWyeQu,2012-08-10
https://open.spotify.com/track/75vfyOOFG0oKO2I82SNLOu,Buenas Noches - Partymix,75vfyOOFG0oKO2I82SNLOu,2016-02-26
https://open.spotify.com/track/0CCBpWkMedS9VogTYASn9l,Joana - Live,0CCBpWkMedS9VogTYASn9l,2007-01-01
https://open.spotify.com/track/5puYddtWKaEUaz5v5zFdha,Schwarze Natascha,5puYddtWKaEUaz5v5zFdha,2014-01-24
https://open.spotify.com/track/6zWPJn72r0wBPGJY29TjDE,Eviva Espana 2011,6zWPJn72r0wBPGJY29TjDE,2011-04-04
https://open.spotify.com/track/5NTiHVwhx2FpUsuSbgkDGE,Anna-Lena,5NTiHVwhx2FpUsuSbgkDGE,2019-05-10
https://open.spotify.com/track/3VWsSRR9qg9tw1a8SNGf0s,"Polka, Polka, Polka - Club Mix",3VWsSRR9qg9tw1a8SNGf0s,2015-02-27
https://open.spotify.com/track/0uZIFbIMoc6fLVYKj0Dra5,"Allee, Allee - Party Mix",0uZIFbIMoc6fLVYKj0Dra5,2010-10-30
https://open.spotify.com/track/2Z4KnwY4Br79ApyyKjbOHv,Bierkapitän,2Z4KnwY4Br79ApyyKjbOHv,2019-04-12
https://open.spotify.com/track/2niwnJOimyLDABN1MCTmig,Paradies - Video Edit,2niwnJOimyLDABN1MCTmig,2015-06-19
https://open.spotify.com/track/2kVaYYo0HCAh6DLEBVFyrC,Modeste Song,2kVaYYo0HCAh6DLEBVFyrC,2017-05-26
https://open.spotify.com/track/26A3jYUJFn2LoFDIrFxBEb,Urensohn,26A3jYUJFn2LoFDIrFxBEb,2017-06-23
https://open.spotify.com/track/3RUlNpz4HzyToauubNk5MC,Nacht voll Schatten - Radio Mix,3RUlNpz4HzyToauubNk5MC,2011-11-18
https://open.spotify.com/track/7xTy2pipCAytjQJSySIbKT,Kein Mann Für Eine Nacht,7xTy2pipCAytjQJSySIbKT,2010-03-17
https://open.spotify.com/track/5lIYtDPp6OeRgKPXmYKdfN,Hömma Samma Womma Nomma (Bier trinken gehen),5lIYtDPp6OeRgKPXmYKdfN,2017-04-28
https://open.spotify.com/track/49TQKDnARJUm9ZoWRqceCR,Moskau im Regen,49TQKDnARJUm9ZoWRqceCR,2012-11-16
https://open.spotify.com/track/0J26VAtZqKQsez0WAJh7Q6,Mallorca - Mein Herz ruft nach Dir,0J26VAtZqKQsez0WAJh7Q6,2015-04-17
https://open.spotify.com/track/7KixiPGe9oIRx6bwy8Pjz6,Heimweh nach der Insel - Party Mix,7KixiPGe9oIRx6bwy8Pjz6,2008-01-01
https://open.spotify.com/track/1tdhcAvhtzaQRMT7sXl1fF,Der Berg kommt,1tdhcAvhtzaQRMT7sXl1fF,2012-09-21
https://open.spotify.com/track/6B4IqFD0mvlDihW5uunKed,Goodbye - Am Arsch,6B4IqFD0mvlDihW5uunKed,2020-11-06
https://open.spotify.com/track/6sS77FZh2eJfYBsFUW6hjI,Dicht im Flieger,6sS77FZh2eJfYBsFUW6hjI,2022-03-18
https://open.spotify.com/track/3JUcLLlnUb6xRxFjQsjUXX,Mallorca ich komm heim (Wellerman),3JUcLLlnUb6xRxFjQsjUXX,2021-03-12
https://open.spotify.com/track/5ucyKDPjLpYLGadsRO1wSB,Layla,5ucyKDPjLpYLGadsRO1wSB,2022-03-25
https://open.spotify.com/track/65l9YXZkwm7wuY3NMAFkhb,Malle und ich,65l9YXZkwm7wuY3NMAFkhb,2022-04-30
https://open.spotify.com/track/7vcCXaCkdWuoAxUvB9uQRj,Ich bleib hier,7vcCXaCkdWuoAxUvB9uQRj,2021-06-11
https://open.spotify.com/track/3Dkigr7OGXm19dHnCOoCH2,Ohne Simone,3Dkigr7OGXm19dHnCOoCH2,2022-04-22
https://open.spotify.com/track/6weT0OACEb3e4KLQJInf4I,Olivia,6weT0OACEb3e4KLQJInf4I,2022-06-24
https://open.spotify.com/track/0VB7FDKebXYVAkqZinFRxc,Morgen kickt der Kater,0VB7FDKebXYVAkqZinFRxc,2022-07-28
https://open.spotify.com/track/02AnxXaXzxredcMjjb26U0,Lea,02AnxXaXzxredcMjjb26U0,2022-08-12
https://open.spotify.com/track/6HtDN2JPFmUTZXjs9dewjN,Es regnet Bier,6HtDN2JPFmUTZXjs9dewjN,2022-09-09
https://open.spotify.com/track/3T4DdPVqWeaC4U7vrIxlKz,Der Zug hat keine Bremse - Mallorcastyle Edition,3T4DdPVqWeaC4U7vrIxlKz,2022-06-24
https://open.spotify.com/track/2b3L9REIapotTEGLxt8UnJ,Buenos Dias Matthias,2b3L9REIapotTEGLxt8UnJ,1997
https://open.spotify.com/track/0XwCSW7cP4e9FjhCgm21ze,Rapunzel,0XwCSW7cP4e9FjhCgm21ze,2022-07-29
https://open.spotify.com/track/65kQJwtUMVeurCmXTOGfeI,König von Mallorca - Version 2017,65kQJwtUMVeurCmXTOGfeI,2023-01-13
https://open.spotify.com/track/3pM7s35mlmUNl7XP6GMoxh,Wieder alles im Griff - Version 2017,3pM7s35mlmUNl7XP6GMoxh,2023-01-13
https://open.spotify.com/track/4rRy0O445uZImn0Lrni1Ip,Irgendwann irgendwo irgendwie - seh'n wir uns wieder - Remastered 2017,4rRy0O445uZImn0Lrni1Ip,2023-01-13
https://open.spotify.com/track/6vxwh7gW1qhl3XW4QHGznj,Ein Bett im Kornfeld - Version 2017,6vxwh7gW1qhl3XW4QHGznj,2023-01-13
https://open.spotify.com/track/65W2HoVMbp4pWVgb5Vp0kS,Ich hab den Jürgen Drews gesehn,65W2HoVMbp4pWVgb5Vp0kS,2023-01-13
https://open.spotify.com/track/0I6uuGiWV9n9g3z0jRVzqn,Für Dich,0I6uuGiWV9n9g3z0jRVzqn,2021-10-22
https://open.spotify.com/track/2YuKyP77pidQlkxm8PuyJj,Anton aus Tirol,2YuKyP77pidQlkxm8PuyJj,2010-04-24
https://open.spotify.com/track/48m2n2PT4Zqb52FQWiT6yU,Gemma Bier trinken,48m2n2PT4Zqb52FQWiT6yU,2010-04-24
https://open.spotify.com/track/0GPJJURFZagOazxo0o9PyD,"Party, Palmen, Weiber und 'n Bier",0GPJJURFZagOazxo0o9PyD,2013-03-28
https://open.spotify.com/track/7cZbB4CBdtkaWvZEOFDpDP,Ich Lieb' Verona Feldbusch (Party Mix 2000),7cZbB4CBdtkaWvZEOFDpDP,2003-01-06
https://open.spotify.com/track/0DQxGX1SbPnT9CsZRRhy3d,Zeig doch mal die Möpse,0DQxGX1SbPnT9CsZRRhy3d,2020-08-14
https://open.spotify.com/track/781p3OCsMZzoa43bv2juWj,Du entschuldige ich kenn' Dich,781p3OCsMZzoa43bv2juWj,2012-02-17
https://open.spotify.com/track/2sKT2Ocv4taKwFVO9IUVA9,Doo Wah Diddy,2sKT2Ocv4taKwFVO9IUVA9,2010-04-24
https://open.spotify.com/track/58u0icMFfG8yw99dwyFTmA,Immer freundlich lächeln,58u0icMFfG8yw99dwyFTmA,2007-01-01
https://open.spotify.com/track/3e8itEExtYw5KYqWRQbkTp,Geh doch zu Hause,3e8itEExtYw5KYqWRQbkTp,2010-01-01
https://open.spotify.com/track/201JhyjZsx9B41LBmLlAvq,Liebchen,201JhyjZsx9B41LBmLlAvq,2007-01-01
https://open.spotify.com/track/4FwuXAUWPj0pwgrlDrFy4v,Die Rose vom Wörthersee - Elke aus Klagenfurt - Singleversion,4FwuXAUWPj0pwgrlDrFy4v,2009-05-18
https://open.spotify.com/track/7nvHc1xpGeNZQDgzJXidUT,20 Zentimeter,7nvHc1xpGeNZQDgzJXidUT,2003-01-01
https://open.spotify.com/track/2MBWfuDefqdti3OU1UyIxC,Live Is Life (feat. DJ Ötzi),2MBWfuDefqdti3OU1UyIxC,2015-12-02
https://open.spotify.com/track/2jhQYTD4ctleQWHOqHAaOj,Tante Käthe,2jhQYTD4ctleQWHOqHAaOj,2001-01-01
https://open.spotify.com/track/4tNwc7jQ5eqWFGDlX8YBtT,"Viva Colonia (Da simmer dabei, dat is prima!)",4tNwc7jQ5eqWFGDlX8YBtT,2004-01-01
https://open.spotify.com/track/0n4TXBJupEWG1GUC3lIJeW,Du bist zu blöd um aussem Bush zu winken,0n4TXBJupEWG1GUC3lIJeW,2003-01-01
https://open.spotify.com/track/28GsJcWWQlvqFqnvz9pIpr,"Hey, kleines Luder - Handclubbers Hit-Remix",28GsJcWWQlvqFqnvz9pIpr,2017-01-06
https://open.spotify.com/track/0PFJ21y4wv0YlJrqtyvb9b,Herzilein - Party Mix,0PFJ21y4wv0YlJrqtyvb9b,2009-01-01
https://open.spotify.com/track/1zkvZRUwFbgcQs1u161sUm,Reiß die Hütte ab!,1zkvZRUwFbgcQs1u161sUm,2020-08-14
https://open.spotify.com/track/2XQ00wanrsQOL9djhTQEEY,Ab in den Süden,2XQ00wanrsQOL9djhTQEEY,2014-01-17
https://open.spotify.com/track/3jUdAELIWYWCIWU6rGlCXL,Lebt denn dr alte Holzmichl noch?,3jUdAELIWYWCIWU6rGlCXL,2004-01-01
https://open.spotify.com/track/0G6xU9cwssYZheFypAHYYl,Wirft Der Arsch Auch Falten,0G6xU9cwssYZheFypAHYYl,2006-04-01
https://open.spotify.com/track/4QDp3pGJs3pmna7Y5ia8Cc,Nüchtern bin ich so schüchtern - Alpen Mix,4QDp3pGJs3pmna7Y5ia8Cc,2019-03-05
https://open.spotify.com/track/1dv17FKzaL1rXrZbtoESBJ,Heute fährt die 18 bis nach Istanbul,1dv17FKzaL1rXrZbtoESBJ,2006-11-24
https://open.spotify.com/track/4LxEFvBcNAjqezP0IcAea8,Ich glaub es geht schon wieder los,4LxEFvBcNAjqezP0IcAea8,2016-07-29
https://open.spotify.com/track/1Qe7Qeiw925nJRieeJVDDC,Tim Toupet Hitmix - Medley,1Qe7Qeiw925nJRieeJVDDC,2010-01-01
https://open.spotify.com/track/51IS2LloCcQnxtzegerQzF,Oberbayern Mega HITMIX,51IS2LloCcQnxtzegerQzF,2017-08-07
https://open.spotify.com/track/1a1fTJutJrXXGurMpUz8JS,Nackidei,1a1fTJutJrXXGurMpUz8JS,2015-06-01
https://open.spotify.com/track/2S6fuK2wtfbyLlGi8Xr2Ng,Cowboy und Indianer - Hit Version,2S6fuK2wtfbyLlGi8Xr2Ng,2017-06-29
https://open.spotify.com/track/1aImnQVs6IlDWklSkosTV9,Alle Total Versaut,1aImnQVs6IlDWklSkosTV9,2006-01-01
https://open.spotify.com/track/4HGPp7CJ5GgQZ7zpygjxWu,Seeräuber-Opa-Fabian - Piraten Mix,4HGPp7CJ5GgQZ7zpygjxWu,2015-03-27
https://open.spotify.com/track/6sDVQXVLXtfEEI5fSt6rN7,Laudato Si - Radio Version,6sDVQXVLXtfEEI5fSt6rN7,2006-01-01
https://open.spotify.com/track/1PC0yUVlCqdUgnsLdCm3PP,Ich mach ein glückliches Mädchen aus Dir 2011,1PC0yUVlCqdUgnsLdCm3PP,2011-04-07
https://open.spotify.com/track/4HCaFtRMdrP6iQepyPkfW6,7 Sünden - Party Mix,4HCaFtRMdrP6iQepyPkfW6,2007-01-01
https://open.spotify.com/track/2GEy9KPMFfx4rWTLOcEAze,Deine Schwester ist ein richtig geiles Luder 2011,2GEy9KPMFfx4rWTLOcEAze,2014-05-02
https://open.spotify.com/track/2niqpLYquUJqBGYotEAYyQ,Oh wie ist das schön - Single Version,2niqpLYquUJqBGYotEAYyQ,2008-01-01
https://open.spotify.com/track/0vH1SZFCgjJHNy61YKi7Go,1000 und 1 Nacht,0vH1SZFCgjJHNy61YKi7Go,2011-10-14
https://open.spotify.com/track/7xHZrdGsjsPhtiv4qD3jCt,"Wenn du denkst du denkst, dann denkst du nur du denkst",7xHZrdGsjsPhtiv4qD3jCt,2008-06-06
https://open.spotify.com/track/6z8HBQIg58fYDjMcNE9Pzg,Finger im Po Mexiko - Single Version,6z8HBQIg58fYDjMcNE9Pzg,2020-08-14
https://open.spotify.com/track/1PGSrlMKPm4FsgZvHtOY2Q,Das rote Pferd,1PGSrlMKPm4FsgZvHtOY2Q,2007-01-01
https://open.spotify.com/track/3gJH1TQS08p8MjgMJvtLpp,"Wenn nicht jetzt, wann dann? - Weltmeister Version",3gJH1TQS08p8MjgMJvtLpp,2007
https://open.spotify.com/track/0CCBpWkMedS9VogTYASn9l,Joana - Live,0CCBpWkMedS9VogTYASn9l,2008-01-01
https://open.spotify.com/track/3bZSeGiIiMA0aQnaPg3yt1,Heimweh Nach Der Insel,3bZSeGiIiMA0aQnaPg3yt1,2007-01-01
https://open.spotify.com/track/4Ow7eumuifdZ0Rkzr1MpAu,Auf Majas Blumenwiese,4Ow7eumuifdZ0Rkzr1MpAu,2007
https://open.spotify.com/track/4WubGuwrdkAkicaM9sqizl,Jan Pillemann Otze,4WubGuwrdkAkicaM9sqizl,2008-01-01
https://open.spotify.com/track/02WEPUv7Epok0vmWdOqo3P,Manchmal möchte Ich schon mit dir...,02WEPUv7Epok0vmWdOqo3P,2008-01-01
https://open.spotify.com/track/1sGZHzXHhsiY2VmELFlEKE,Die Hände zum Himmel - Party-Mix,1sGZHzXHhsiY2VmELFlEKE,2012-01-01
https://open.spotify.com/track/15jsPYKeXLPncdjp7DLkk4,Lo Lo Los Geht's,15jsPYKeXLPncdjp7DLkk4,2012-01-01
https://open.spotify.com/track/2Pif5rUsrOyy98GjM4bCxD,A.L.D.I. (Y.M.C.A.),2Pif5rUsrOyy98GjM4bCxD,2012-01-01
https://open.spotify.com/track/4VBzr1ZH4SI2azgKaleNYh,Hörst du die Regenwürmer husten?,4VBzr1ZH4SI2azgKaleNYh,2011-01-01
https://open.spotify.com/track/0uZIFbIMoc6fLVYKj0Dra5,"Allee, Allee - Party Mix",0uZIFbIMoc6fLVYKj0Dra5,2010-10-30
https://open.spotify.com/track/3Wz0LMQUnvEwFttzrGwLkh,Ballermann (Mein Herz schlägt für den Ballermann),3Wz0LMQUnvEwFttzrGwLkh,2009-05-21
https://open.spotify.com/track/6awy99mGjigJRUoYKuaYJO,In Peru Fliegt Die Kuh,6awy99mGjigJRUoYKuaYJO,2008-01-01
https://open.spotify.com/track/6F18xSFUPpaD4Roj4lhL45,Heut' Abend Hab Ich Kopfweh - Männer-Mix,6F18xSFUPpaD4Roj4lhL45,2008-01-01
https://open.spotify.com/track/2ikhi7JOn5Kug3tcUOUSBx,Amsterdam,2ikhi7JOn5Kug3tcUOUSBx,2018-12-14
https://open.spotify.com/track/2EkvdS0jZfIHIZ8WvYnep1,Michaela...du Luder,2EkvdS0jZfIHIZ8WvYnep1,2011-10-14
https://open.spotify.com/track/1X0XcqGaofdhLpIY6ljXKP,Lotusblume,1X0XcqGaofdhLpIY6ljXKP,2011-07-15
https://open.spotify.com/track/4C3b5zTNboQvWMDZXmSZGO,Düp Düp - Radio Version,4C3b5zTNboQvWMDZXmSZGO,2010-01-01
https://open.spotify.com/track/4vk2GKcemR6avfXiYPZGGp,Kenn Nicht Deinen Namen - Scheißegal (Besoffen) - Single Version,4vk2GKcemR6avfXiYPZGGp,2009-01-01
https://open.spotify.com/track/57g8Wen6tHv92b81T8PMia,So ein schöner Tag (Fliegerlied) - Party Mix,57g8Wen6tHv92b81T8PMia,2010-01-01
https://open.spotify.com/track/2MZ5kbitszy5dfa0rfoW6t,Die bunte Kuh - Single Version,2MZ5kbitszy5dfa0rfoW6t,2011-01-01
https://open.spotify.com/track/14nJn3XFvMoUBUfMqyAgwV,Pretty Belinda Schlauchboot,14nJn3XFvMoUBUfMqyAgwV,2009-07-17
https://open.spotify.com/track/6ymn2MvgF7w1TeOI2I7U4B,Come on Eileen,6ymn2MvgF7w1TeOI2I7U4B,2009-07-24
https://open.spotify.com/track/1ImXO1oG5FEbVSDFMyphQL,Hubschraubereinsatz,1ImXO1oG5FEbVSDFMyphQL,2009-01-01
https://open.spotify.com/track/6kFwLrKSwuc1RMM8UhinMl,Aloha heja he,6kFwLrKSwuc1RMM8UhinMl,2008-01-01
https://open.spotify.com/track/0TvcLuXOCVXQZwspgXPOZb,Das geht ab - Wir feiern die ganze Nacht,0TvcLuXOCVXQZwspgXPOZb,2019-08-16
https://open.spotify.com/track/4jZc8KZEuMjwdDx08QhMgD,Da sprach der alte Häuptling der Indianer,4jZc8KZEuMjwdDx08QhMgD,2011-10-14
https://open.spotify.com/track/3ACzWKB7R56sGDzEa3ZQH8,Die Pure Lust am Leben,3ACzWKB7R56sGDzEa3ZQH8,2008-11-21
https://open.spotify.com/track/2DEu0gbC5FAkeSh17UQwu7,Tausendmal Du - Duett mit Marry,2DEu0gbC5FAkeSh17UQwu7,2011-07-15
https://open.spotify.com/track/4bkV0QgJiA6bg4QzL1A75u,Ich bin solo,4bkV0QgJiA6bg4QzL1A75u,2010-01-01
https://open.spotify.com/track/2SSWfuPzmJ4SnIqdR3iSS3,Es Gibt Nur Ein Gas - Vollgas,2SSWfuPzmJ4SnIqdR3iSS3,2010-01-01
https://open.spotify.com/track/7sjV5tVUyD8N2ITgBrJNOG,Elvira ist schwanger,7sjV5tVUyD8N2ITgBrJNOG,2010-01-01
https://open.spotify.com/track/0O3vkYQxdDxu9V7ZvU5IzZ,Ballermann am Balkan 2010,0O3vkYQxdDxu9V7ZvU5IzZ,2010-07-16
